"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
1.29440384704549,8.18069062080031,4.50135743598705,6.79631867405055e-05,0.00853857495531598,1.65487843440833,"FOXO1"
-2.09297270967985,5.19911315624521,-4.49344310866946,6.95997760641686e-05,0.00864925561685758,1.63306367419661,"LINC00473"
2.81639711866344,11.0237810514295,4.49318362688894,6.96540858741223e-05,0.00864925561685758,1.63234859897132,"ANKRD36B"
0.942325798794274,7.45374784594805,4.48986569645848,7.03522219714999e-05,0.00868544946166066,1.62320595355125,"SSH3"
1.95529404108191,9.35521866037321,4.47866665020594,7.27599145649906e-05,0.00873141389739811,1.59235835913283,"BBX"
1.38587482842028,11.3807879056464,4.47831760367165,7.28362458039079e-05,0.00873141389739811,1.591397207114,"SGSM2"
-1.36604245213245,9.17647787867163,-4.47653984574131,7.32262398910247e-05,0.00873141389739811,1.5865021582658,"UQCRFS1"
1.46465133156914,8.21552162157604,4.47604724372428,7.33346673236662e-05,0.00873141389739811,1.58514586197593,"ITPRIPL2"
1.3506243168696,8.40954474849877,4.47592089043273,7.33625046161943e-05,0.00873141389739811,1.58479797525782,"PREX2"
1.66089731975234,7.85335612638849,4.47573125644995,7.3404303002927e-05,0.00873141389739811,1.5842758630726,"SNRNP48"
1.77399152072507,9.13672785549507,4.47291991479235,7.40267254255153e-05,0.00873141389739811,1.57653611516862,"GDF1"
1.46138314810676,8.03111420573507,4.46730943146946,7.52844411206874e-05,0.00873141389739811,1.56109365873541,"PCSK5"
1.18069603063826,8.03915825451819,4.46426348381409,7.59760447441581e-05,0.00873141389739811,1.55271183912972,"EPS8"
2.20074446186694,10.5202185501875,4.46368957979333,7.61070520812989e-05,0.00873141389739811,1.55113272661827,"MT1X"
0.944187615127989,10.0988858011108,4.45843870787267,7.73160603146654e-05,0.00873141389739811,1.53668706928468,"REPIN1"
1.73118121644693,9.05775598525927,4.4578473407454,7.74534007996621e-05,0.00873141389739811,1.53506041686929,"PALLD"
1.31158169912249,9.96854393677271,4.45776347636434,7.74728970908466e-05,0.00873141389739811,1.53482973831711,"SHANK3"
-1.15732643363468,8.09188409680281,-4.45768609256173,7.74908911005748e-05,0.00873141389739811,1.53461688626193,"SRP54"
1.57315004670464,7.36488116511084,4.45721524017751,7.76004668213676e-05,0.00873141389739811,1.53332177784085,"ZBED6"
-2.13667907743837,4.45817134195941,-4.45714958071327,7.76157590570335e-05,0.00873141389739811,1.53314118006537,"GPR63"
1.56894486131264,8.56235555177243,4.45689815513997,7.76743440633786e-05,0.00873141389739811,1.53244963451472,"MAP3K20"
1.34315965590476,7.96244480298742,4.45304011240275,7.85787886042172e-05,0.00878683647648623,1.52183927514213,"PALM"
1.9473034985162,8.98863217815787,4.44897767474688,7.95423527502247e-05,0.00880732035601991,1.51066919183009,"SREK1IP1"
1.8990812532191,9.04189555777649,4.44854690123652,7.96452066932042e-05,0.00880732035601991,1.50948488138455,"PDK4"
1.4398148486813,9.94062931310034,4.44663829625752,8.01024929242262e-05,0.00880732035601991,1.50423795596015,"TOB1"
1.47412165041694,8.65510609493508,4.44337378510321,8.08906394426154e-05,0.00880732035601991,1.49526479330894,"SRRM1"
2.47934021645889,10.7687509852225,4.44301395822503,8.09779774796273e-05,0.00880732035601991,1.49427583533938,"SASH1"
2.28870314809954,5.12431653689909,4.44195245281798,8.12361695915312e-05,0.00880732035601991,1.49135847891083,"PLXNB1"
1.11566397654001,9.0107277365519,4.43944531201188,8.1849206828336e-05,0.00882896646181616,1.48446873023083,"SMURF2"
2.3498920260486,9.46610712504829,4.43732394311258,8.23714699063082e-05,0.00884065253396447,1.47863984581084,"EPAS1"
1.50089559861217,9.94571643865305,4.43426882756389,8.31293793302973e-05,0.00886169693061242,1.47024650736259,"FAM161B"
1.2938747880349,8.98407453785175,4.43319510744448,8.33973725560959e-05,0.00886169693061242,1.46729700672794,"MYBPC1"
1.09299342979407,9.1365953705926,4.43032274902717,8.41184790050316e-05,0.00889407165638349,1.45940752609486,"SMAD1"
1.75340919340698,7.55070717571588,4.42517024754372,8.54274182948904e-05,0.00897633588667282,1.44525836369113,"TRIM14"
1.4246378155141,8.90137909479364,4.42278514204517,8.60400935951856e-05,0.00897633588667282,1.43871006385346,"BTNL9"
1.42721190944418,8.90592781124839,4.42210690476596,8.62151040698777e-05,0.00897633588667282,1.43684812566443,"KANK1"
1.31908134126086,10.6626698117619,4.4207062349859,8.65776380117333e-05,0.00897633588667282,1.43300314673766,"CSRP1"
1.25503803173954,8.50502480445198,4.41901744484469,8.70167401156852e-05,0.00897827794874785,1.42836765199221,"POLR1B"
